Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
46.0,2018,277.0,145.0,3277.0,2.0,1.0,11.0,1.0,4.0,8.0,72640,15.0,379.0,1.0,4.0,4,5,41990.0
33.0,2004,188.0,127.0,2026.0,2.0,1.0,11.0,2.0,5.0,10.0,187550,60.0,306.0,1.0,3.0,4,5,10995.0
2.0,2016,15.0,127.0,1842.0,2.0,1.0,11.0,3.0,1.0,8.8,226455,272.0,82.0,1.0,3.0,4,5,26000.0
34.0,2016,45.0,127.0,1213.0,2.0,1.0,16.0,2.0,5.0,5.3,103473,101.0,306.0,1.0,3.0,4,5,39950.0
45.0,2019,161.0,154.0,232.0,2.0,2.0,19.0,0.0,1.0,5.9,75607,264.0,127.0,1.0,5.0,4,5,27990.0
1.0,2018,231.0,145.0,2829.0,2.0,1.0,11.0,1.0,4.0,7.8,163591,15.0,543.0,1.0,4.0,4,5,29990.0
43.0,2014,299.0,127.0,2083.0,2.0,2.0,16.0,1.0,4.0,9.2,177060,15.0,234.0,1.0,3.0,4,5,27990.0
24.0,2018,245.0,145.0,1672.0,2.0,1.0,31.0,1.0,4.0,7.2,91792,311.0,411.0,3.0,4.0,4,5,39990.0
15.0,2016,85.0,154.0,2223.0,2.0,1.0,18.0,0.0,1.0,3.6,83656,15.0,276.0,1.0,5.0,4,5,17880.0
1.0,2014,231.0,145.0,2147.0,2.0,1.0,5.0,2.0,4.0,6.5,148600,338.0,15.0,1.0,4.0,4,5,14990.0
29.0,2008,56.0,154.0,1990.0,2.0,1.0,24.0,0.0,1.0,9.3,220235,338.0,414.0,2.0,5.0,4,5,8995.0
26.0,2017,194.0,127.0,752.0,2.0,1.0,45.0,3.0,4.0,7.0,73901,338.0,61.0,4.0,3.0,4,5,28990.0
45.0,2013,52.0,127.0,401.0,2.0,1.0,35.0,2.0,5.0,8.3,180000,40.0,132.0,3.0,3.0,4,5,18888.0
34.0,2011,235.0,145.0,2735.0,2.0,1.0,11.0,2.0,5.0,6.3,196245,47.0,203.0,1.0,4.0,4,5,12999.0
9.0,2010,237.0,154.0,1323.0,2.0,1.0,24.0,0.0,1.0,7.6,209809,311.0,318.0,2.0,5.0,4,5,11999.0
45.0,2019,161.0,154.0,2801.0,2.0,1.0,18.0,0.0,1.0,5.7,53241,157.0,203.0,1.0,5.0,4,5,45000.0
30.0,2017,59.0,159.0,1708.0,2.0,1.0,7.0,3.0,1.0,7.0,89077,170.0,413.0,1.0,6.0,4,5,27990.0
33.0,2013,283.0,154.0,1745.0,2.0,2.0,15.0,3.0,1.0,6.8,123517,311.0,503.0,1.0,5.0,4,5,14999.0
23.0,2019,75.0,127.0,1658.0,2.0,1.0,11.0,2.0,5.0,7.4,145821,199.0,105.0,1.0,3.0,4,5,32990.0
45.0,2008,69.0,127.0,115.0,2.0,1.0,15.0,2.0,5.0,8.0,146862,311.0,393.0,1.0,3.0,4,5,8990.0
18.0,2018,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,7.4,45512,101.0,399.0,1.0,1.0,4,5,22990.0
15.0,2018,91.0,159.0,1108.0,2.0,1.0,9.0,2.0,5.0,7.2,51966,338.0,306.0,1.0,6.0,4,5,21990.0
18.0,2017,165.0,159.0,569.0,2.0,1.0,11.0,2.0,5.0,7.9,172450,157.0,318.0,1.0,6.0,4,5,17995.0
9.0,2023,209.0,159.0,1318.0,2.0,1.0,11.0,2.0,5.0,7.1,15,338.0,401.0,1.0,6.0,4,5,24690.0
18.0,2017,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,4.7,65737,170.0,399.0,1.0,1.0,4,5,23990.0
9.0,2017,237.0,154.0,1865.0,2.0,1.0,24.0,0.0,1.0,8.8,233069,379.0,165.0,2.0,5.0,4,5,21990.0
2.0,2017,307.0,145.0,1079.0,2.0,1.0,11.0,1.0,1.0,7.2,131897,0.0,86.0,1.0,4.0,4,5,21888.0
37.0,2016,199.0,145.0,1491.0,2.0,1.0,31.0,1.0,4.0,5.6,105363,311.0,411.0,3.0,4.0,4,5,24995.0
9.0,2018,120.0,145.0,2189.0,2.0,1.0,24.0,3.0,1.0,7.9,88501,379.0,165.0,2.0,4.0,4,5,26495.0
29.0,2014,56.0,154.0,2349.0,2.0,1.0,24.0,3.0,1.0,7.1,119130,40.0,165.0,2.0,5.0,4,5,14995.0
45.0,2014,88.0,127.0,2793.0,2.0,1.0,9.0,2.0,5.0,7.5,113018,272.0,105.0,1.0,3.0,4,5,71950.0
18.0,2016,284.0,145.0,1918.0,2.0,1.0,11.0,2.0,5.0,9.0,167746,272.0,293.0,1.0,4.0,4,5,32999.0
16.0,2009,79.0,127.0,1888.0,2.0,1.0,6.0,2.0,5.0,8.7,297935,311.0,416.0,1.0,3.0,4,5,8990.0
45.0,2008,239.0,145.0,1038.0,2.0,2.0,16.0,1.0,5.0,9.1,186419,264.0,306.0,1.0,4.0,4,5,9999.0
24.0,2021,245.0,145.0,1161.0,2.0,1.0,31.0,1.0,1.0,8.3,30787,15.0,15.0,3.0,4.0,4,5,38990.0
30.0,2019,83.0,127.0,2373.0,2.0,1.0,11.0,1.0,4.0,7.4,63718,338.0,276.0,1.0,3.0,4,5,24990.0
15.0,2022,86.0,127.0,1600.0,2.0,1.0,31.0,3.0,5.0,6.3,2524,199.0,165.0,3.0,3.0,4,5,30000.0
34.0,1999,301.0,145.0,2737.0,2.0,1.0,16.0,2.0,5.0,10.5,118778,379.0,165.0,1.0,4.0,4,5,29888.0
43.0,2013,127.0,145.0,508.0,2.0,2.0,16.0,1.0,5.0,8.8,148000,137.0,306.0,1.0,4.0,4,5,16999.0
34.0,2017,213.0,154.0,2039.0,2.0,1.0,14.0,0.0,1.0,6.9,33257,338.0,15.0,1.0,5.0,4,5,28888.0
15.0,2017,86.0,159.0,2226.0,2.0,1.0,11.0,2.0,1.0,8.2,66025,379.0,165.0,1.0,6.0,4,5,59900.0
30.0,2011,100.0,127.0,1190.0,2.0,1.0,11.0,3.0,4.0,5.9,78907,379.0,107.0,1.0,3.0,4,5,17999.0
45.0,2017,239.0,145.0,2119.0,2.0,1.0,16.0,1.0,5.0,6.0,152494,311.0,95.0,1.0,4.0,4,5,22800.0
1.0,2018,37.0,127.0,2523.0,2.0,1.0,5.0,2.0,4.0,9.7,75921,338.0,289.0,1.0,3.0,4,5,46950.0
46.0,2022,152.0,159.0,2127.0,2.0,1.0,5.0,2.0,4.0,6.3,5507,311.0,14.0,1.0,6.0,4,5,69988.0
33.0,2018,188.0,127.0,1456.0,2.0,2.0,11.0,2.0,5.0,7.4,94193,311.0,306.0,1.0,3.0,4,5,23990.0
9.0,2010,119.0,145.0,3303.0,2.0,1.0,11.0,1.0,4.0,7.4,99026,272.0,105.0,1.0,4.0,4,5,12999.0
18.0,2015,165.0,127.0,1909.0,2.0,1.0,8.0,2.0,1.0,8.6,59081,311.0,306.0,1.0,3.0,4,5,39888.0
1.0,2018,39.0,127.0,419.0,2.0,1.0,31.0,1.0,4.0,6.8,64378,157.0,306.0,3.0,3.0,4,5,34990.0
15.0,2016,70.0,127.0,1331.0,2.0,1.0,49.0,3.0,4.0,7.5,55000,379.0,105.0,4.0,3.0,4,5,32999.0
33.0,2012,50.0,145.0,1734.0,2.0,1.0,11.0,2.0,5.0,9.9,171093,272.0,431.0,1.0,4.0,4,5,16995.0
45.0,2014,161.0,154.0,2492.0,2.0,1.0,15.0,0.0,1.0,8.4,200589,379.0,165.0,1.0,5.0,4,5,9999.0
43.0,2019,127.0,145.0,638.0,2.0,1.0,16.0,1.0,4.0,7.9,23126,60.0,306.0,1.0,4.0,4,5,34990.0
23.0,2012,214.0,145.0,3132.0,2.0,1.0,7.0,2.0,2.0,6.9,202100,379.0,108.0,1.0,4.0,4,5,14989.0
18.0,2008,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,8.8,104335,338.0,399.0,1.0,1.0,4,5,7995.0
9.0,2017,276.0,145.0,1589.0,2.0,1.0,29.0,1.0,1.0,9.2,185244,379.0,108.0,3.0,4.0,4,5,23990.0
22.0,2023,153.0,145.0,1942.0,2.0,1.0,31.0,0.0,1.0,7.1,15,384.0,203.0,3.0,4.0,4,5,24690.0
29.0,2015,92.0,145.0,2927.0,2.0,1.0,11.0,2.0,5.0,6.0,110250,157.0,8.0,1.0,4.0,4,5,32800.0
15.0,2018,86.0,127.0,1106.0,2.0,2.0,49.0,3.0,4.0,8.5,75113,279.0,105.0,4.0,3.0,4,5,38888.0
15.0,2018,86.0,159.0,261.0,2.0,1.0,36.0,3.0,5.0,7.4,82292,142.0,306.0,3.0,6.0,4,5,23990.0
46.0,2018,226.0,159.0,1818.0,2.0,1.0,11.0,2.0,1.0,7.3,51770,311.0,177.0,1.0,6.0,4,5,33999.0
45.0,2005,69.0,127.0,2786.0,2.0,1.0,16.0,2.0,2.0,11.0,303119,379.0,297.0,1.0,3.0,4,5,9990.0
18.0,2019,262.0,127.0,2269.0,2.0,1.0,15.0,2.0,5.0,8.8,112808,379.0,306.0,1.0,3.0,4,5,61950.0
45.0,2007,69.0,127.0,3245.0,2.0,1.0,16.0,2.0,2.0,9.9,176886,264.0,8.0,1.0,3.0,4,5,11990.0
45.0,2013,125.0,145.0,823.0,2.0,1.0,39.0,0.0,4.0,7.9,100970,416.0,107.0,3.0,4.0,4,5,17990.0
23.0,2020,270.0,145.0,3140.0,2.0,1.0,5.0,2.0,5.0,7.9,34806,71.0,401.0,1.0,4.0,4,5,29900.0
45.0,2019,69.0,127.0,2100.0,2.0,1.0,16.0,2.0,5.0,7.2,57742,311.0,339.0,1.0,3.0,4,5,27878.0
45.0,2017,239.0,145.0,1265.0,2.0,1.0,11.0,2.0,5.0,7.4,123425,294.0,132.0,1.0,4.0,4,5,19999.0
30.0,2012,146.0,145.0,2701.0,2.0,1.0,31.0,1.0,4.0,6.7,144683,311.0,411.0,3.0,4.0,4,5,12990.0
29.0,2019,92.0,126.0,3578.0,1.0,1.0,11.0,2.0,5.0,7.0,22189,348.0,14.0,1.0,4.0,4,5,34990.0
33.0,2015,50.0,145.0,2394.0,2.0,1.0,11.0,2.0,5.0,10.1,98864,40.0,297.0,1.0,4.0,4,5,25999.0
1.0,2017,230.0,145.0,3519.0,2.0,1.0,6.0,2.0,4.0,7.4,138450,338.0,378.0,1.0,4.0,4,5,21995.0
9.0,2010,237.0,154.0,1323.0,2.0,2.0,24.0,0.0,1.0,10.1,246148,311.0,161.0,2.0,5.0,4,5,8995.0
34.0,2022,213.0,154.0,625.0,2.0,2.0,16.0,0.0,1.0,7.5,2734,157.0,66.0,1.0,5.0,4,5,41998.0
34.0,2017,301.0,145.0,1763.0,2.0,1.0,16.0,0.0,5.0,7.5,109787,157.0,306.0,1.0,4.0,4,5,31990.0
23.0,2017,269.0,127.0,1955.0,2.0,1.0,11.0,3.0,5.0,7.4,33836,60.0,379.0,1.0,3.0,4,5,25995.0
46.0,2015,272.0,149.0,3494.0,0.0,1.0,0.0,2.0,4.0,7.9,66242,282.0,289.0,0.0,4.0,4,5,25999.0
45.0,2019,161.0,154.0,2488.0,2.0,1.0,18.0,0.0,1.0,7.0,49181,346.0,31.0,1.0,5.0,4,5,44987.0
45.0,2015,161.0,154.0,3259.0,2.0,1.0,18.0,0.0,1.0,10.4,52378,311.0,56.0,1.0,5.0,4,5,37800.0
41.0,2013,220.0,5.0,3451.0,0.0,1.0,11.0,2.0,4.0,8.4,119924,358.0,15.0,1.0,6.0,4,5,15999.0
46.0,2016,277.0,145.0,837.0,2.0,1.0,11.0,1.0,4.0,6.7,109666,338.0,306.0,1.0,4.0,4,5,22990.0
23.0,2018,265.0,145.0,1949.0,2.0,1.0,11.0,1.0,1.0,5.7,53343,338.0,203.0,1.0,4.0,4,5,24990.0
9.0,2016,237.0,154.0,2566.0,2.0,1.0,24.0,0.0,1.0,6.6,265211,338.0,509.0,2.0,5.0,4,5,8990.0
22.0,2018,153.0,145.0,928.0,2.0,1.0,36.0,3.0,4.0,5.6,101393,15.0,306.0,3.0,4.0,4,5,24315.0
33.0,2018,50.0,145.0,2959.0,2.0,1.0,11.0,2.0,5.0,8.3,104575,311.0,98.0,1.0,4.0,4,5,28990.0
2.0,2017,302.0,145.0,1303.0,2.0,1.0,11.0,1.0,1.0,8.1,45318,60.0,132.0,1.0,4.0,4,5,31990.0
26.0,2017,219.0,145.0,2668.0,2.0,1.0,16.0,2.0,2.0,7.4,6532,15.0,504.0,1.0,4.0,4,5,35888.0
45.0,2011,161.0,154.0,3037.0,2.0,1.0,18.0,0.0,1.0,8.1,184256,311.0,378.0,1.0,5.0,4,5,8995.0
18.0,2015,164.0,60.0,2865.0,2.0,1.0,11.0,2.0,5.0,7.1,88693,157.0,377.0,1.0,1.0,4,5,16990.0
34.0,2011,301.0,145.0,2988.0,2.0,1.0,16.0,2.0,5.0,10.1,78369,311.0,98.0,1.0,4.0,4,5,25990.0
43.0,2019,223.0,145.0,2457.0,2.0,1.0,11.0,1.0,1.0,8.6,30553,311.0,520.0,1.0,4.0,4,5,33705.0
44.0,2017,167.0,145.0,2469.0,2.0,1.0,3.0,2.0,4.0,8.5,111382,338.0,107.0,1.0,4.0,4,5,41950.0
2.0,2011,305.0,145.0,1305.0,2.0,1.0,11.0,0.0,4.0,6.8,148512,15.0,15.0,1.0,4.0,4,5,16999.0
29.0,2016,56.0,154.0,596.0,2.0,2.0,24.0,3.0,1.0,7.7,53520,338.0,327.0,2.0,5.0,4,5,25990.0
33.0,2017,50.0,145.0,980.0,2.0,1.0,14.0,0.0,1.0,7.4,131757,264.0,306.0,1.0,4.0,4,5,16444.0
45.0,2018,161.0,154.0,2488.0,2.0,1.0,18.0,0.0,1.0,7.7,138172,346.0,31.0,1.0,5.0,4,5,28990.0
18.0,2013,111.0,127.0,269.0,2.0,1.0,11.0,2.0,5.0,6.4,124470,9.0,270.0,1.0,3.0,4,5,21984.0
41.0,2010,220.0,127.0,2754.0,2.0,1.0,11.0,2.0,4.0,7.7,104900,15.0,15.0,1.0,3.0,4,5,15995.0
23.0,2014,265.0,145.0,2305.0,2.0,1.0,11.0,2.0,5.0,9.3,253555,338.0,509.0,1.0,4.0,4,5,18990.0
18.0,2012,165.0,159.0,919.0,2.0,1.0,8.0,2.0,1.0,10.4,138199,311.0,95.0,1.0,6.0,4,5,23995.0
46.0,2015,226.0,159.0,1817.0,2.0,1.0,9.0,2.0,4.0,6.7,72927,338.0,379.0,1.0,6.0,4,5,16984.0
46.0,2015,277.0,145.0,3056.0,2.0,1.0,11.0,1.0,4.0,5.1,158831,311.0,325.0,1.0,4.0,4,5,21950.0
43.0,2016,127.0,145.0,3005.0,2.0,1.0,16.0,1.0,5.0,8.3,88961,311.0,377.0,1.0,4.0,4,5,38990.0
33.0,2019,109.0,145.0,3596.0,2.0,1.0,6.0,1.0,0.0,8.1,42159,344.0,336.0,1.0,4.0,4,5,68888.0
29.0,2017,94.0,145.0,1434.0,2.0,1.0,16.0,1.0,5.0,7.0,82951,264.0,369.0,1.0,4.0,4,5,26790.0
29.0,2017,32.0,127.0,757.0,2.0,1.0,16.0,2.0,5.0,7.2,136530,264.0,177.0,1.0,3.0,4,5,72880.0
43.0,2014,299.0,127.0,2082.0,2.0,2.0,16.0,1.0,4.0,7.4,65108,15.0,234.0,1.0,3.0,4,5,12995.0
45.0,2018,239.0,145.0,169.0,2.0,1.0,15.0,0.0,5.0,9.6,136480,373.0,306.0,1.0,4.0,4,5,47888.0
43.0,2015,314.0,145.0,1788.0,2.0,1.0,11.0,1.0,5.0,8.3,117407,338.0,509.0,1.0,4.0,4,5,19999.0
23.0,2016,265.0,145.0,2901.0,2.0,1.0,11.0,2.0,5.0,9.2,130067,311.0,503.0,1.0,4.0,4,5,36950.0
1.0,2014,232.0,145.0,1561.0,2.0,1.0,11.0,1.0,4.0,8.5,151465,338.0,431.0,1.0,4.0,4,5,16990.0
24.0,2018,245.0,145.0,2314.0,2.0,1.0,11.0,1.0,1.0,7.3,23363,338.0,150.0,1.0,4.0,4,5,29999.0
15.0,2005,86.0,127.0,1605.0,2.0,1.0,36.0,3.0,5.0,8.9,102673,170.0,431.0,3.0,3.0,4,5,8995.0
15.0,2011,86.0,159.0,1107.0,2.0,1.0,36.0,3.0,5.0,9.5,130596,234.0,401.0,3.0,6.0,4,5,11990.0
29.0,2012,7.0,127.0,1415.0,2.0,1.0,11.0,2.0,5.0,9.9,221757,60.0,17.0,1.0,3.0,4,5,16990.0
34.0,2018,235.0,145.0,3607.0,2.0,1.0,4.0,2.0,4.0,7.6,68037,157.0,98.0,1.0,4.0,4,5,22999.0
2.0,2007,302.0,145.0,426.0,2.0,1.0,11.0,1.0,1.0,9.9,151117,9.0,306.0,1.0,4.0,4,5,9949.0
18.0,2018,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,7.9,75056,272.0,399.0,1.0,1.0,4,5,25776.0
24.0,2020,245.0,145.0,1667.0,2.0,1.0,13.0,1.0,1.0,9.6,88350,70.0,203.0,1.0,4.0,4,5,33888.0
18.0,2020,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,7.2,46341,71.0,399.0,1.0,1.0,4,5,27990.0
44.0,2018,54.0,60.0,3234.0,2.0,1.0,5.0,2.0,5.0,6.9,51344,311.0,414.0,1.0,1.0,4,5,30990.0
18.0,2013,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,6.9,291063,170.0,399.0,1.0,1.0,4,5,7950.0
34.0,2022,213.0,154.0,1221.0,2.0,2.0,16.0,0.0,1.0,8.1,1228,60.0,177.0,1.0,5.0,4,5,58990.0
45.0,2017,161.0,154.0,2488.0,2.0,1.0,18.0,0.0,1.0,8.7,98801,346.0,31.0,1.0,5.0,4,5,15990.0
43.0,2015,193.0,127.0,1500.0,2.0,1.0,16.0,1.0,4.0,5.4,65001,338.0,306.0,1.0,3.0,4,5,23880.0
45.0,2018,161.0,154.0,2800.0,2.0,1.0,18.0,0.0,1.0,7.3,87601,346.0,31.0,1.0,5.0,4,5,29888.0
18.0,2019,262.0,127.0,3114.0,2.0,1.0,16.0,2.0,5.0,6.1,79995,311.0,276.0,1.0,3.0,4,5,41800.0
30.0,2016,207.0,145.0,476.0,2.0,1.0,35.0,0.0,4.0,9.1,77404,0.0,411.0,3.0,4.0,4,5,17800.0
45.0,2017,161.0,154.0,2109.0,2.0,1.0,18.0,0.0,1.0,5.3,37578,311.0,53.0,1.0,5.0,4,5,35880.0
46.0,2019,226.0,159.0,835.0,2.0,1.0,11.0,2.0,1.0,8.7,208293,311.0,312.0,1.0,6.0,4,5,36950.0
34.0,2013,213.0,154.0,215.0,2.0,2.0,16.0,0.0,1.0,6.6,169051,311.0,306.0,1.0,5.0,4,5,16990.0
33.0,2004,283.0,154.0,2037.0,2.0,2.0,15.0,0.0,1.0,11.0,182067,311.0,293.0,1.0,5.0,4,5,7995.0
15.0,2020,86.0,127.0,560.0,2.0,2.0,36.0,3.0,5.0,7.3,31601,157.0,306.0,3.0,3.0,4,5,40888.0
45.0,2012,69.0,127.0,3026.0,2.0,1.0,16.0,2.0,5.0,8.8,102233,311.0,414.0,1.0,3.0,4,5,18888.0
9.0,2007,237.0,154.0,2200.0,2.0,1.0,13.0,3.0,1.0,9.3,210012,41.0,29.0,1.0,5.0,4,5,6990.0
9.0,2020,110.0,145.0,1312.0,2.0,2.0,0.0,2.0,4.0,5.0,34339,21.0,161.0,0.0,4.0,4,5,30787.0
29.0,2011,32.0,127.0,3156.0,2.0,1.0,16.0,2.0,5.0,9.9,227000,229.0,276.0,1.0,3.0,4,5,9850.0
1.0,2018,38.0,127.0,3281.0,2.0,1.0,11.0,2.0,4.0,5.7,125167,338.0,543.0,1.0,3.0,4,5,63888.0
1.0,2016,232.0,145.0,2150.0,2.0,1.0,11.0,1.0,1.0,7.9,105101,272.0,543.0,1.0,4.0,4,5,20888.0
34.0,2009,213.0,154.0,1219.0,2.0,2.0,16.0,0.0,1.0,7.5,182250,264.0,379.0,1.0,5.0,4,5,7995.0
1.0,2015,37.0,127.0,2525.0,2.0,1.0,11.0,1.0,4.0,7.7,65604,21.0,503.0,1.0,3.0,4,5,27990.0
29.0,2016,56.0,154.0,2347.0,2.0,1.0,24.0,0.0,1.0,8.1,243000,311.0,529.0,2.0,5.0,4,5,24900.0
45.0,2006,239.0,145.0,317.0,2.0,1.0,15.0,0.0,5.0,9.7,155068,251.0,306.0,1.0,4.0,4,5,7950.0
33.0,2018,283.0,154.0,1744.0,2.0,1.0,15.0,0.0,1.0,8.3,102587,338.0,56.0,1.0,5.0,4,5,26990.0
26.0,2015,250.0,145.0,1680.0,2.0,1.0,35.0,1.0,0.0,6.6,78403,338.0,245.0,3.0,4.0,4,5,34800.0
45.0,2017,161.0,154.0,2109.0,2.0,1.0,18.0,0.0,1.0,8.9,45963,311.0,504.0,1.0,5.0,4,5,68800.0
30.0,2014,59.0,127.0,368.0,2.0,1.0,9.0,3.0,4.0,6.9,82748,272.0,378.0,1.0,3.0,4,5,19990.0
1.0,2007,37.0,105.0,2527.0,2.0,1.0,11.0,2.0,4.0,8.6,240936,170.0,378.0,1.0,2.0,4,5,5499.0
9.0,2015,120.0,145.0,3075.0,2.0,1.0,24.0,0.0,2.0,8.8,56651,311.0,95.0,2.0,4.0,4,5,21990.0
33.0,2016,283.0,154.0,1745.0,2.0,1.0,15.0,3.0,1.0,7.3,53878,338.0,509.0,1.0,5.0,4,5,41990.0
1.0,2019,231.0,145.0,3285.0,2.0,1.0,5.0,2.0,4.0,7.3,66853,15.0,378.0,1.0,4.0,4,5,30888.0
18.0,2020,164.0,60.0,1905.0,2.0,1.0,11.0,2.0,5.0,10.2,57800,157.0,233.0,1.0,1.0,4,5,54800.0
9.0,2015,237.0,154.0,2850.0,2.0,1.0,24.0,0.0,1.0,7.2,129961,338.0,509.0,2.0,5.0,4,5,25999.0
36.0,2019,10.0,145.0,2434.0,2.0,1.0,11.0,2.0,1.0,10.2,29189,9.0,8.0,1.0,4.0,4,5,50990.0
23.0,2023,265.0,145.0,1949.0,2.0,1.0,11.0,1.0,1.0,7.8,698,40.0,503.0,1.0,4.0,4,5,56483.0
18.0,2009,165.0,159.0,2261.0,2.0,1.0,11.0,2.0,5.0,5.6,266859,338.0,233.0,1.0,6.0,4,5,7888.0
30.0,2014,82.0,127.0,1713.0,2.0,1.0,11.0,1.0,4.0,7.9,267823,47.0,204.0,1.0,3.0,4,5,10999.0
45.0,2010,88.0,127.0,2485.0,2.0,1.0,9.0,2.0,5.0,7.5,198474,272.0,70.0,1.0,3.0,4,5,15950.0
39.0,2016,184.0,145.0,1016.0,2.0,1.0,16.0,1.0,4.0,9.0,198000,178.0,161.0,1.0,4.0,4,5,35999.0
23.0,2018,269.0,127.0,2646.0,2.0,1.0,34.0,3.0,5.0,8.5,54276,60.0,28.0,3.0,3.0,4,5,34990.0
46.0,2020,46.0,154.0,1268.0,2.0,1.0,11.0,0.0,1.0,4.2,42000,120.0,379.0,1.0,5.0,4,5,39888.0
37.0,2016,199.0,145.0,1491.0,2.0,1.0,31.0,1.0,4.0,8.9,98634,15.0,102.0,3.0,4.0,4,5,36990.0
45.0,2017,69.0,127.0,46.0,2.0,1.0,31.0,2.0,5.0,6.5,59479,264.0,307.0,3.0,3.0,4,5,21990.0
44.0,2019,294.0,145.0,2471.0,2.0,1.0,5.0,2.0,5.0,8.5,117345,157.0,8.0,1.0,4.0,4,5,47888.0
18.0,2014,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,8.2,152443,229.0,8.0,1.0,1.0,4,5,16290.0
34.0,2015,229.0,127.0,1223.0,2.0,1.0,9.0,2.0,5.0,7.6,179131,157.0,95.0,1.0,3.0,4,5,40990.0
2.0,2019,307.0,145.0,1569.0,2.0,1.0,11.0,1.0,1.0,7.0,27936,170.0,327.0,1.0,4.0,4,5,47990.0
29.0,2019,32.0,127.0,1690.0,2.0,1.0,13.0,2.0,1.0,8.3,58147,229.0,177.0,1.0,3.0,4,5,23990.0
2.0,2014,16.0,127.0,1564.0,2.0,1.0,11.0,3.0,4.0,6.3,57654,157.0,101.0,1.0,3.0,4,5,28800.0
23.0,2019,75.0,127.0,2897.0,2.0,1.0,11.0,2.0,5.0,6.4,55121,234.0,399.0,1.0,3.0,4,5,33888.0
1.0,2015,232.0,145.0,3289.0,2.0,1.0,11.0,1.0,2.0,6.0,105908,170.0,543.0,1.0,4.0,4,5,30990.0
33.0,2014,50.0,145.0,2707.0,2.0,1.0,11.0,2.0,5.0,6.6,157501,60.0,177.0,1.0,4.0,4,5,16990.0
20.0,2015,96.0,154.0,1637.0,2.0,2.0,19.0,0.0,1.0,8.5,121605,413.0,379.0,1.0,5.0,4,5,38995.0
46.0,2021,277.0,145.0,1541.0,2.0,2.0,5.0,2.0,4.0,7.6,42773,277.0,161.0,1.0,4.0,4,5,28888.0
34.0,2010,235.0,145.0,2426.0,2.0,1.0,11.0,2.0,5.0,7.8,199167,0.0,496.0,1.0,4.0,4,5,7950.0
18.0,2019,284.0,145.0,2613.0,2.0,1.0,11.0,2.0,5.0,7.4,58323,311.0,14.0,1.0,4.0,4,5,52800.0
1.0,2015,231.0,145.0,3285.0,2.0,1.0,5.0,2.0,4.0,8.5,95217,338.0,543.0,1.0,4.0,4,5,24990.0
34.0,2015,301.0,145.0,297.0,2.0,1.0,16.0,0.0,5.0,5.2,158742,21.0,132.0,1.0,4.0,4,5,27900.0
43.0,2018,223.0,145.0,2461.0,2.0,1.0,36.0,1.0,5.0,7.4,91244,338.0,234.0,3.0,4.0,4,5,33990.0
9.0,2011,119.0,145.0,2559.0,2.0,1.0,11.0,1.0,4.0,7.4,107000,130.0,293.0,1.0,4.0,4,5,12999.0
46.0,2011,46.0,154.0,3045.0,2.0,1.0,31.0,0.0,1.0,8.9,133385,157.0,95.0,3.0,5.0,4,5,12990.0
18.0,2017,164.0,60.0,2865.0,2.0,1.0,11.0,2.0,5.0,8.9,81714,71.0,399.0,1.0,1.0,4,5,31987.0
45.0,2022,161.0,154.0,1524.0,2.0,1.0,18.0,0.0,1.0,8.2,7492,311.0,8.0,1.0,5.0,4,5,55667.0
1.0,2011,267.0,145.0,2158.0,2.0,1.0,31.0,1.0,4.0,5.9,87092,311.0,411.0,3.0,4.0,4,5,16800.0
1.0,2019,37.0,127.0,3279.0,2.0,1.0,6.0,2.0,4.0,5.6,18786,338.0,543.0,1.0,3.0,4,5,64990.0
46.0,2018,277.0,149.0,3505.0,0.0,1.0,11.0,1.0,4.0,7.0,134158,201.0,289.0,1.0,4.0,4,5,24950.0
45.0,2023,69.0,127.0,2475.0,2.0,1.0,16.0,2.0,5.0,9.5,228,60.0,276.0,1.0,3.0,4,5,51585.0
45.0,2010,161.0,154.0,2799.0,2.0,1.0,18.0,0.0,1.0,8.1,214466,157.0,325.0,1.0,5.0,4,5,12990.0
34.0,2022,301.0,145.0,2432.0,2.0,1.0,16.0,0.0,5.0,9.3,1256,338.0,234.0,1.0,4.0,4,5,44288.0
15.0,2021,85.0,154.0,1595.0,2.0,1.0,18.0,0.0,1.0,8.5,23773,272.0,306.0,1.0,5.0,4,5,28980.0
41.0,2015,181.0,5.0,3615.0,0.0,1.0,11.0,0.0,4.0,9.1,104003,400.0,15.0,1.0,4.0,4,5,35888.0
22.0,2019,298.0,145.0,3128.0,2.0,1.0,36.0,0.0,5.0,8.1,71997,170.0,8.0,3.0,4.0,4,5,64990.0
46.0,2018,277.0,145.0,2814.0,2.0,1.0,11.0,1.0,4.0,7.8,73048,338.0,379.0,1.0,4.0,4,5,43990.0
